massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row42	96.0802	91.0	0.0246725367091	-2.48	AE_pos_96.0802_91
row43	96.0802	431.0	0.85066564094	0.19	AE_pos_96.0802_431
row44	96.5145	50.0	0.243467004402	1.21	AE_pos_96.5145_50
row45	96.5144	359.0	0.273956519748	-1.13	AE_pos_96.5144_359
row46	96.9213	106.0	0.967631055748	-0.04	AE_pos_96.9213_106
row47	96.9588	38.0	0.703726074501	0.39	AE_pos_96.9588_38
row48	96.9601	541.0	0.249557713427	-1.19	AE_pos_96.9601_541
row49	97.5139	369.0	0.315819918365	-1.04	AE_pos_97.5139_369
row50	97.5139	67.0	0.0164234254066	-2.68	AE_pos_97.5139_67
row51	97.9684	21.0	0.787136174144	-0.27	AE_pos_97.9684_21
row52	97.9908	31.0	0.694328118297	-0.4	AE_pos_97.9908_31
row53	98.0133	63.0	0.268631723585	-1.15	AE_pos_98.0133_63
row54	98.0131	364.0	0.721863739997	0.36	AE_pos_98.0131_364
row55	98.0596	513.0	0.579649647768	-0.57	AE_pos_98.0596_513
row56	98.47	339.0	0.887494728321	-0.14	AE_pos_98.47_339
row57	98.4701	561.0	0.888095654898	0.14	AE_pos_98.4701_561
row58	98.5115	389.0	0.604595887629	-0.53	AE_pos_98.5115_389
row59	98.558	527.0	0.00640534093413	-3.13	AE_pos_98.558_527
row60	98.9429	528.0	0.629535670395	-0.49	AE_pos_98.9429_528
row61	98.956	415.0	0.155169409472	1.49	AE_pos_98.956_415
row62	98.956	23.0	0.023321179911	-2.51	AE_pos_98.956_23
row63	98.9607	21.0	0.8279945055	-0.22	AE_pos_98.9607_21
row64	98.9834	527.0	0.00024087232683	-4.7	AE_pos_98.9834_527
row65	98.9942	28.0	0.432968885907	-0.8	AE_pos_98.9942_28
row66	99.0017	527.0	0.152676556253	-1.5	AE_pos_99.0017_527
row67	99.0132	66.0	0.971299154818	-0.04	AE_pos_99.0132_66
row68	99.0128	521.0	0.0257274945891	-2.46	AE_pos_99.0128_521
row69	99.0191	57.0	0.112530316116	1.68	AE_pos_99.0191_57
row70	99.0206	528.0	0.800823377672	0.26	AE_pos_99.0206_528
row71	99.0436	248.0	0.603882089163	0.53	AE_pos_99.0436_248
row72	99.0896	56.0	9.28060696763e-08	-9.15	AE_pos_99.0896_56
row73	99.4119	526.0	0.0023736670367	-3.61	AE_pos_99.4119_526
row74	99.5117	31.0	0.289929730783	-1.09	AE_pos_99.5117_31
row75	99.5308	39.0	0.0621462799316	2.01	AE_pos_99.5308_39
row76	99.9867	26.0	0.396150019679	-0.87	AE_pos_99.9867_26
row77	99.9873	479.0	0.00512555775868	-3.24	AE_pos_99.9873_479
row78	100.0133	35.0	0.720028580433	0.36	AE_pos_100.0133_35
row79	100.0222	130.0	0.65822101674	0.45	AE_pos_100.0222_130
row80	100.0283	39.0	0.287055749653	-1.1	AE_pos_100.0283_39
row81	100.0324	38.0	0.0198267365106	2.59	AE_pos_100.0324_38
row82	100.0751	559.0	0.105574673164	-1.72	AE_pos_100.0751_559
row83	100.1115	132.0	0.0736807220846	-1.91	AE_pos_100.1115_132
row84	100.5093	24.0	0.227347234201	-1.26	AE_pos_100.5093_24
row85	100.9308	25.0	0.219534470527	-1.28	AE_pos_100.9308_25
row86	100.9562	21.0	0.723714591085	0.36	AE_pos_100.9562_21
row87	100.9877	525.0	0.000388058150174	-4.47	AE_pos_100.9877_525
row88	101.0108	22.0	0.478226675167	0.73	AE_pos_101.0108_22
row89	101.0589	521.0	0.431375854261	0.81	AE_pos_101.0589_521
row90	101.5081	30.0	0.204062035223	-1.32	AE_pos_101.5081_30
row91	101.5082	557.0	0.133229870407	1.58	AE_pos_101.5082_557
row92	101.9836	29.0	0.886200476507	-0.15	AE_pos_101.9836_29
row93	102.0124	28.0	0.560569181033	-0.59	AE_pos_102.0124_28
row94	102.0333	419.0	0.271613100078	1.14	AE_pos_102.0333_419
row95	102.0334	47.0	0.70110907875	0.39	AE_pos_102.0334_47
row96	102.0448	58.0	0.507653602749	-0.68	AE_pos_102.0448_58
row97	102.0544	60.0	0.0401733957795	2.23	AE_pos_102.0544_60
row98	102.0908	50.0	2.94496386463e-07	-8.4	AE_pos_102.0908_50
row99	102.1273	53.0	0.00339870536022	-3.44	AE_pos_102.1273_53
row100	102.5081	16.0	0.0965320039917	-1.77	AE_pos_102.5081_16
row101	102.5302	32.0	0.251865200551	-1.19	AE_pos_102.5302_32
row102	102.5302	299.0	0.267778010609	-1.15	AE_pos_102.5302_299
row103	103.0385	496.0	0.445373084544	0.78	AE_pos_103.0385_496
row104	103.0535	55.0	0.0168152217761	-2.67	AE_pos_103.0535_55
row105	103.0537	376.0	6.609076505e-06	6.56	AE_pos_103.0537_376
row106	103.0749	133.0	0.546345559921	0.62	AE_pos_103.0749_133
row107	103.0749	536.0	0.112367098252	-1.68	AE_pos_103.0749_536
row108	103.9548	500.0	0.0096131464382	-2.94	AE_pos_103.9548_500
row109	103.9551	53.0	0.705638048483	-0.38	AE_pos_103.9551_53
row110	104.0602	92.0	0.384582605068	-0.89	AE_pos_104.0602_92
row111	104.0601	512.0	0.746952037857	-0.33	AE_pos_104.0601_512
row112	104.1066	48.0	0.00224287221435	-3.63	AE_pos_104.1066_48
row113	105.033	234.0	0.0236566025902	-2.5	AE_pos_105.033_234
row114	105.1035	47.0	0.408015176043	0.85	AE_pos_105.1035_47
row115	105.9531	504.0	0.0519162144737	-2.1	AE_pos_105.9531_504
row116	105.9533	54.0	0.46305265027	-0.75	AE_pos_105.9533_54
row117	105.9579	29.0	0.827388019635	-0.22	AE_pos_105.9579_29
row118	105.9625	33.0	0.365427789159	-0.93	AE_pos_105.9625_33
row119	105.9625	398.0	0.653048726353	0.46	AE_pos_105.9625_398
row120	106.0409	31.0	0.426599491786	0.82	AE_pos_106.0409_31
row121	106.0407	386.0	0.920821334317	-0.1	AE_pos_106.0407_386
row122	106.1069	47.0	0.429002393484	0.81	AE_pos_106.1069_47
row123	106.9514	55.0	0.639400824383	0.48	AE_pos_106.9514_55
row124	106.9913	484.0	0.506999606878	0.68	AE_pos_106.9913_484
row125	106.9913	27.0	0.59504510187	0.54	AE_pos_106.9913_27
row126	106.9984	80.0	0.765245853256	0.3	AE_pos_106.9984_80
row127	107.0306	26.0	0.371977556513	0.92	AE_pos_107.0306_26
row128	107.0486	158.0	0.0307278793964	2.37	AE_pos_107.0486_158
row129	107.0486	478.0	0.445600292115	-0.78	AE_pos_107.0486_478
row130	107.0599	105.0	0.132458606815	-1.59	AE_pos_107.0599_105
row131	107.0599	467.0	0.0589620063223	2.03	AE_pos_107.0599_467
row132	107.0724	106.0	0.75737002569	0.31	AE_pos_107.0724_106
row133	107.0724	458.0	0.735357072362	-0.34	AE_pos_107.0724_458
row134	107.085	97.0	0.724859016886	-0.36	AE_pos_107.085_97
row135	107.085	447.0	0.638732252802	-0.48	AE_pos_107.085_447
row136	107.9528	29.0	0.640460341125	-0.48	AE_pos_107.9528_29
row137	107.9594	29.0	0.287541713165	1.1	AE_pos_107.9594_29
row138	108.0087	164.0	0.111266673575	-1.69	AE_pos_108.0087_164
row139	108.0677	101.0	0.079440545903	-1.87	AE_pos_108.0677_101
row140	108.0677	342.0	0.432211707698	0.81	AE_pos_108.0677_342
row141	108.0677	535.0	0.921020527809	0.1	AE_pos_108.0677_535
row142	108.0758	492.0	0.954172007223	-0.06	AE_pos_108.0758_492
row143	108.0804	97.0	0.326963628529	-1.01	AE_pos_108.0804_97
row144	108.0802	541.0	0.0780887302846	-1.88	AE_pos_108.0802_541
row145	108.517	60.0	0.367601062513	0.93	AE_pos_108.517_60
row146	108.5169	333.0	0.569047126659	-0.58	AE_pos_108.5169_333
row147	108.536	38.0	0.232392735662	1.24	AE_pos_108.536_38
row148	108.9252	29.0	0.528688919948	0.64	AE_pos_108.9252_29
row149	108.9504	29.0	0.42239186686	-0.82	AE_pos_108.9504_29
row150	109.0219	44.0	0.176244846751	1.41	AE_pos_109.0219_44
row151	109.0219	328.0	0.216612245428	-1.29	AE_pos_109.0219_328
row152	109.0279	132.0	0.00418829070619	3.34	AE_pos_109.0279_132
row153	109.0408	51.0	0.927212415594	0.09	AE_pos_109.0408_51
row154	109.0409	301.0	0.825192180926	0.22	AE_pos_109.0409_301
row155	109.0408	540.0	0.0876270365896	-1.82	AE_pos_109.0408_540
row156	109.0503	359.0	0.148004599377	1.52	AE_pos_109.0503_359
row157	109.0756	494.0	0.838404388347	-0.21	AE_pos_109.0756_494
row158	109.0756	30.0	0.525716429999	0.65	AE_pos_109.0756_30
row159	109.1006	86.0	0.35148333958	-0.96	AE_pos_109.1006_86
row160	109.9582	28.0	0.0253955174382	2.47	AE_pos_109.9582_28
row161	109.9781	445.0	0.118891991442	-1.65	AE_pos_109.9781_445
row162	109.9781	53.0	0.0954638211166	1.77	AE_pos_109.9781_53
row163	109.9887	30.0	0.387979485742	-0.89	AE_pos_109.9887_30
row164	109.995	526.0	0.134823097591	-1.57	AE_pos_109.995_526
row165	110.0083	539.0	0.224765823459	1.26	AE_pos_110.0083_539
row166	110.0084	39.0	0.0417643589787	2.21	AE_pos_110.0084_39
row167	110.0196	38.0	0.496861758443	0.7	AE_pos_110.0196_38
row168	110.0423	71.0	0.0218945930567	-2.54	AE_pos_110.0423_71
row169	110.0597	76.0	0.902226744112	-0.12	AE_pos_110.0597_76
row170	110.0709	156.0	0.596178347984	0.54	AE_pos_110.0709_156
row171	110.0708	533.0	0.256204695808	-1.18	AE_pos_110.0708_533
row172	110.0791	30.0	0.441950495597	0.79	AE_pos_110.0791_30
row173	110.5209	34.0	0.00833642072353	3.01	AE_pos_110.5209_34
row174	110.922	27.0	0.19439543166	1.35	AE_pos_110.922_27
row175	111.0091	480.0	0.549329433282	-0.61	AE_pos_111.0091_480
row176	111.0198	19.0	0.890812760758	0.14	AE_pos_111.0198_19
row177	111.0387	53.0	0.00995068134998	2.92	AE_pos_111.0387_53
row178	111.0387	426.0	0.204097824916	1.32	AE_pos_111.0387_426
row179	111.0556	124.0	0.783169205349	0.28	AE_pos_111.0556_124
row180	111.0799	209.0	0.75717378651	0.31	AE_pos_111.0799_209
row181	111.0799	542.0	0.440283444664	0.79	AE_pos_111.0799_542
row182	111.5213	25.0	0.883667241435	0.15	AE_pos_111.5213_25
row183	111.5214	397.0	0.807513919693	-0.25	AE_pos_111.5214_397
row184	111.5307	164.0	0.640791857453	-0.48	AE_pos_111.5307_164
row185	111.5362	26.0	0.322042714948	1.02	AE_pos_111.5362_26
row186	111.9677	28.0	0.485067606462	0.71	AE_pos_111.9677_28
row187	111.9838	23.0	0.969836367396	0.04	AE_pos_111.9838_23
row188	112.0058	518.0	0.652086871516	-0.46	AE_pos_112.0058_518
row189	112.0174	27.0	0.723377149096	-0.36	AE_pos_112.0174_27
row190	112.0389	478.0	0.872735636991	-0.16	AE_pos_112.0389_478
row191	112.0501	181.0	0.00913297290352	2.96	AE_pos_112.0501_181
row192	112.0564	150.0	nan	nan	AE_pos_112.0564_150
row193	112.0768	61.0	0.658498941163	-0.45	AE_pos_112.0768_61
row194	112.519	17.0	0.173319268461	-1.43	AE_pos_112.519_17
row195	112.9553	34.0	0.929043850091	-0.09	AE_pos_112.9553_34
row196	112.9665	35.0	0.704231978743	-0.39	AE_pos_112.9665_35
row197	112.9663	409.0	0.328442991063	1.01	AE_pos_112.9663_409
row198	112.9779	28.0	0.812891739966	0.24	AE_pos_112.9779_28
row199	112.9862	29.0	0.408553032986	-0.85	AE_pos_112.9862_29
row200	112.9867	518.0	0.601646420947	-0.53	AE_pos_112.9867_518
row201	113.0006	165.0	0.261071817622	-1.17	AE_pos_113.0006_165
row202	113.0163	385.0	0.59049160837	-0.55	AE_pos_113.0163_385
row203	113.0163	26.0	0.0208603656237	-2.56	AE_pos_113.0163_26
row204	113.0203	103.0	1.1439552873e-16	35.62	AE_pos_113.0203_103
row205	113.0593	128.0	0.314724264603	1.04	AE_pos_113.0593_128
row206	113.1067	98.0	0.916615442631	-0.11	AE_pos_113.1067_98
row207	113.9632	40.0	0.192296528692	-1.36	AE_pos_113.9632_40
row208	113.9812	37.0	0.0563731702291	-2.06	AE_pos_113.9812_37
row209	113.9813	344.0	0.103064165874	1.73	AE_pos_113.9813_344
row210	113.9812	540.0	0.462490912352	0.75	AE_pos_113.9812_540
row211	114.0368	466.0	0.943224162622	0.07	AE_pos_114.0368_466
row212	114.0543	71.0	0.0629671008844	2.0	AE_pos_114.0543_71
row213	114.0544	414.0	0.789246139455	0.27	AE_pos_114.0544_414
row214	114.0648	54.0	0.405592294353	-0.85	AE_pos_114.0648_54
row215	114.0908	121.0	0.0228898520739	-2.52	AE_pos_114.0908_121
row216	114.9636	25.0	0.128069789369	-1.6	AE_pos_114.9636_25
row217	114.9665	27.0	0.447519651458	0.78	AE_pos_114.9665_27
row218	115.0164	33.0	0.176578783832	1.41	AE_pos_115.0164_33
row219	115.0382	487.0	0.838857831921	-0.21	AE_pos_115.0382_487
row220	115.0383	20.0	0.513808947059	0.67	AE_pos_115.0383_20
row221	115.0478	48.0	0.00184455907992	3.72	AE_pos_115.0478_48
row222	115.0536	55.0	0.745702047531	0.33	AE_pos_115.0536_55
row223	115.0536	375.0	0.0671530147731	1.96	AE_pos_115.0536_375
row224	115.0746	112.0	0.0245774846031	2.48	AE_pos_115.0746_112
row225	115.0872	133.0	0.0104758257656	2.9	AE_pos_115.0872_133
row226	115.0942	294.0	0.319510456949	-1.03	AE_pos_115.0942_294
row227	115.1111	483.0	0.808512171908	0.25	AE_pos_115.1111_483
row228	115.5266	23.0	0.486535155755	0.71	AE_pos_115.5266_23
row229	115.957	73.0	0.602582208701	-0.53	AE_pos_115.957_73
row230	115.957	544.0	0.0489307338729	2.13	AE_pos_115.957_544
row231	115.9636	26.0	0.419687471803	-0.83	AE_pos_115.9636_26
row232	115.9787	21.0	0.306010572008	1.06	AE_pos_115.9787_21
row233	116.0014	393.0	0.462574704435	0.75	AE_pos_116.0014_393
row234	116.0099	526.0	0.00155641488372	-3.8	AE_pos_116.0099_526
row235	116.016	419.0	0.243228615773	-1.21	AE_pos_116.016_419
row236	116.0335	83.0	4.82469579563e-05	-5.5	AE_pos_116.0335_83
row237	116.0419	552.0	0.947779183019	0.07	AE_pos_116.0419_552
row238	116.0701	47.0	0.252992961879	-1.19	AE_pos_116.0701_47
row239	116.0797	89.0	0.842623836017	-0.2	AE_pos_116.0797_89
row240	116.096	91.0	0.400094720814	-0.86	AE_pos_116.096_91
row241	116.1065	67.0	0.988344112162	-0.01	AE_pos_116.1065_67
row242	116.1063	371.0	0.930219698702	-0.09	AE_pos_116.1063_371
row243	116.5458	31.0	0.413815019137	0.84	AE_pos_116.5458_31
row244	116.9711	33.0	0.189240242259	-1.37	AE_pos_116.9711_33
row245	116.9751	506.0	0.434128435155	0.8	AE_pos_116.9751_506
row246	116.9753	26.0	0.12892107885	-1.6	AE_pos_116.9753_26
row247	116.9996	21.0	0.0887006361009	1.81	AE_pos_116.9996_21
row248	117.0369	97.0	0.000290670254826	-4.61	AE_pos_117.0369_97
row249	117.0388	547.0	0.583474805939	-0.56	AE_pos_117.0388_547
row250	117.0567	54.0	0.318466999056	1.03	AE_pos_117.0567_54
row251	117.07	377.0	0.759774935356	0.31	AE_pos_117.07_377
row252	117.0905	545.0	0.713077424743	-0.37	AE_pos_117.0905_545
row253	117.0906	52.0	0.0845518994736	-1.84	AE_pos_117.0906_52
row254	117.5486	27.0	0.91927837993	0.1	AE_pos_117.5486_27
row255	117.954	75.0	0.898801356607	-0.13	AE_pos_117.954_75
row256	117.959	27.0	0.147696464043	1.52	AE_pos_117.959_27
row257	117.9817	488.0	0.0145191169348	-2.74	AE_pos_117.9817_488
row258	118.0518	36.0	0.67742713179	-0.42	AE_pos_118.0518_36
row259	118.0537	266.0	0.906461632201	-0.12	AE_pos_118.0537_266
row260	118.0858	54.0	0.229842270287	-1.25	AE_pos_118.0858_54
row261	118.1222	100.0	0.113430400275	-1.67	AE_pos_118.1222_100
row262	118.1222	529.0	0.791680957467	0.27	AE_pos_118.1222_529
row263	118.4835	441.0	0.444843379003	0.78	AE_pos_118.4835_441
row264	118.4838	33.0	0.172960540674	1.43	AE_pos_118.4838_33
row265	118.9668	84.0	0.694974536449	-0.4	AE_pos_118.9668_84
row266	118.9669	514.0	0.735216643606	0.34	AE_pos_118.9669_514
row267	118.9835	41.0	0.956756707417	0.06	AE_pos_118.9835_41
row268	119.0003	525.0	0.4876546482	-0.71	AE_pos_119.0003_525
row269	119.013	434.0	0.270538911804	1.14	AE_pos_119.013_434
row270	119.0346	351.0	0.186124536683	1.38	AE_pos_119.0346_351
row271	119.0612	228.0	0.0719033562543	1.93	AE_pos_119.0612_228
row272	119.0849	398.0	0.0259578631985	2.45	AE_pos_119.0849_398
row273	119.5155	190.0	0.418980101271	-0.83	AE_pos_119.5155_190
row274	120.0107	108.0	3.3635965338e-06	-6.93	AE_pos_120.0107_108
row275	120.0232	51.0	0.787786790519	-0.27	AE_pos_120.0232_51
row276	120.0438	494.0	0.10206623119	1.73	AE_pos_120.0438_494
row277	120.044	119.0	0.881984533722	-0.15	AE_pos_120.044_119
row278	120.0649	189.0	0.595845901981	0.54	AE_pos_120.0649_189
row279	120.0649	56.0	0.0159909902763	2.69	AE_pos_120.0649_56
row280	120.0803	54.0	0.0032584163859	3.46	AE_pos_120.0803_54
row281	120.5361	163.0	0.122214864955	-1.63	AE_pos_120.5361_163
row282	120.9654	526.0	0.00225454845803	-3.63	AE_pos_120.9654_526
row283	121.014	88.0	5.22551255657e-05	-5.46	AE_pos_121.014_88
row284	121.028	105.0	0.757737497407	0.31	AE_pos_121.028_105
row285	121.0391	154.0	0.615190444164	-0.51	AE_pos_121.0391_154
row286	121.9574	28.0	0.450269171156	-0.77	AE_pos_121.9574_28
row287	121.9658	82.0	0.0159113020605	-2.7	AE_pos_121.9658_82
row288	121.9656	386.0	0.638585832413	0.48	AE_pos_121.9656_386
row289	121.9654	528.0	0.772738261663	0.29	AE_pos_121.9654_528
row290	122.0709	73.0	7.59351068941e-08	9.29	AE_pos_122.0709_73
row291	122.9607	26.0	0.91501998497	-0.11	AE_pos_122.9607_26
row292	123.0199	61.0	0.866955755807	-0.17	AE_pos_123.0199_61
row293	123.0265	148.0	0.221190557158	-1.27	AE_pos_123.0265_148
row294	123.0415	45.0	0.212533033333	1.3	AE_pos_123.0415_45
row295	123.0796	141.0	0.141138412865	1.55	AE_pos_123.0796_141
row296	123.0798	500.0	0.593522578659	0.54	AE_pos_123.0798_500
row297	123.0911	278.0	0.710624535949	-0.38	AE_pos_123.0911_278
row298	123.0911	63.0	0.641700316718	-0.47	AE_pos_123.0911_63
row299	123.0995	85.0	0.699856623064	-0.39	AE_pos_123.0995_85
row300	123.9543	26.0	0.0744292060446	-1.91	AE_pos_123.9543_26
row301	123.9637	67.0	0.433107823743	-0.8	AE_pos_123.9637_67
row302	123.9637	309.0	0.108379192703	1.7	AE_pos_123.9637_309
row303	123.9637	499.0	0.800923121153	-0.26	AE_pos_123.9637_499
row304	123.9716	27.0	0.164817831187	-1.46	AE_pos_123.9716_27
row305	124.0411	140.0	9.07276424243e-05	5.18	AE_pos_124.0411_140
row306	124.5311	55.0	0.23568804939	-1.23	AE_pos_124.5311_55
row307	124.9556	26.0	0.592878574448	0.55	AE_pos_124.9556_26
row308	125.0373	509.0	0.00202275192613	3.68	AE_pos_125.0373_509
row309	125.0375	93.0	0.818678873809	0.23	AE_pos_125.0375_93
row310	125.0957	197.0	0.971951970657	0.04	AE_pos_125.0957_197
row311	125.0956	519.0	0.429962754707	-0.81	AE_pos_125.0956_519
row312	125.5283	165.0	0.671705186855	-0.43	AE_pos_125.5283_165
row313	125.5351	25.0	0.148186083876	1.52	AE_pos_125.5351_25
row314	125.5464	68.0	0.0514028530551	2.11	AE_pos_125.5464_68
row315	125.9529	26.0	0.185386522999	-1.38	AE_pos_125.9529_26
row316	125.9636	431.0	0.231902378459	1.24	AE_pos_125.9636_431
row317	125.9637	25.0	0.263038274481	-1.16	AE_pos_125.9637_25
row318	125.9855	26.0	0.968688029626	-0.04	AE_pos_125.9855_26
row319	126.0213	60.0	0.900533762434	0.13	AE_pos_126.0213_60
row320	126.0544	516.0	0.62593976137	-0.5	AE_pos_126.0544_516
row321	126.5446	164.0	0.834155320874	0.21	AE_pos_126.5446_164
row322	126.5542	37.0	0.0680325791841	-1.96	AE_pos_126.5542_37
row323	126.9549	25.0	0.178346633762	-1.41	AE_pos_126.9549_25
row324	126.9716	28.0	0.422268462805	-0.82	AE_pos_126.9716_28
row325	126.9827	510.0	0.564959508605	-0.59	AE_pos_126.9827_510
row326	126.9888	500.0	0.258409262447	1.17	AE_pos_126.9888_500
row327	126.989	28.0	0.243730563357	-1.21	AE_pos_126.989_28
row328	127.0152	42.0	0.0123839969694	-2.82	AE_pos_127.0152_42
row329	127.015	535.0	0.660084914893	0.45	AE_pos_127.015_535
row330	127.0383	65.0	0.0141645437424	-2.75	AE_pos_127.0383_65
row331	127.0511	33.0	0.0308782034003	2.37	AE_pos_127.0511_33
row332	127.0748	506.0	0.623932424887	-0.5	AE_pos_127.0748_506
row333	127.1113	81.0	0.847811180785	-0.2	AE_pos_127.1113_81
row334	127.1113	410.0	0.355039486736	-0.95	AE_pos_127.1113_410
row335	127.9532	27.0	0.0299657962346	-2.38	AE_pos_127.9532_27
row336	127.9663	23.0	0.503733330411	-0.68	AE_pos_127.9663_23
row337	127.9797	42.0	0.0766515763024	-1.89	AE_pos_127.9797_42
row338	127.9813	517.0	0.0426657460939	-2.2	AE_pos_127.9813_517
row339	127.9886	393.0	0.545215663743	-0.62	AE_pos_127.9886_393
row340	127.9888	47.0	0.244543798244	-1.21	AE_pos_127.9888_47
row341	128.0187	44.0	0.285477725919	1.11	AE_pos_128.0187_44
row342	128.0533	292.0	0.0163971385087	2.68	AE_pos_128.0533_292
row343	128.0615	108.0	0.0842007528095	-1.84	AE_pos_128.0615_108
row344	128.0615	333.0	0.256524111814	1.18	AE_pos_128.0615_333
row345	128.0615	553.0	0.715051696045	0.37	AE_pos_128.0615_553
row346	128.0702	55.0	0.241759153442	-1.22	AE_pos_128.0702_55
row347	128.1066	52.0	0.0176335956073	-2.65	AE_pos_128.1066_52
row348	128.1064	488.0	0.862219589489	-0.18	AE_pos_128.1064_488
row349	128.1429	150.0	0.109389104579	1.7	AE_pos_128.1429_150
row350	128.143	537.0	0.31600981186	1.04	AE_pos_128.143_537
row351	128.9502	27.0	0.870820923359	-0.17	AE_pos_128.9502_27
row352	128.9704	23.0	0.303498967319	1.06	AE_pos_128.9704_23
row353	128.9914	563.0	0.30976387861	1.05	AE_pos_128.9914_563
row354	129.018	502.0	0.745377562076	-0.33	AE_pos_129.018_502
row355	129.0527	45.0	4.43522349878e-07	8.14	AE_pos_129.0527_45
row356	129.054	473.0	0.845465508659	-0.2	AE_pos_129.054_473
row357	129.0663	418.0	0.179920662969	-1.4	AE_pos_129.0663_418
row358	129.0734	540.0	0.000570576605992	-4.28	AE_pos_129.0734_540
row359	129.0734	87.0	0.0086697626954	2.99	AE_pos_129.0734_87
row360	129.0905	158.0	0.0855020232832	-1.83	AE_pos_129.0905_158
row361	129.0906	528.0	0.212614224004	1.3	AE_pos_129.0906_528
row362	129.1382	41.0	0.00164311412961	3.78	AE_pos_129.1382_41
row363	129.491	383.0	0.665299413596	0.44	AE_pos_129.491_383
row364	129.9337	19.0	0.755184542697	-0.32	AE_pos_129.9337_19
row365	129.9505	25.0	0.394497219693	-0.88	AE_pos_129.9505_25
row366	129.9534	27.0	0.669171304682	-0.44	AE_pos_129.9534_27
row367	129.9641	46.0	0.332194984653	1.0	AE_pos_129.9641_46
row368	129.9785	30.0	0.781770819193	-0.28	AE_pos_129.9785_30
row369	129.9785	530.0	0.358319696964	-0.95	AE_pos_129.9785_530
row370	129.9916	528.0	0.643795300442	0.47	AE_pos_129.9916_528
row371	129.9919	73.0	0.199083558594	1.34	AE_pos_129.9919_73
row372	130.0075	28.0	0.390426683713	0.88	AE_pos_130.0075_28
row373	130.0314	521.0	0.31431579383	1.04	AE_pos_130.0314_521
row374	130.0322	87.0	0.313645796858	1.04	AE_pos_130.0322_87
row375	130.0383	158.0	0.55663776515	-0.6	AE_pos_130.0383_158
row376	130.0491	115.0	0.404480677214	0.86	AE_pos_130.0491_115
row377	130.0571	108.0	0.133196494169	1.58	AE_pos_130.0571_108
row378	130.0587	493.0	0.52716710845	-0.65	AE_pos_130.0587_493
row379	130.0643	84.0	0.68197783133	-0.42	AE_pos_130.0643_84
row380	130.0859	60.0	0.146058542224	1.53	AE_pos_130.0859_60
